id,date,item,price,county_code,addtnl
8620,08/31/2021,nachos,9.00,35,clear-Richie-tip
8621,08/31/2021,macaroni,10.00,4,clear-Richie-tip
8622,08/31/2021,nachoes,9.00,14,rainy-Sydney-tip
8623,08/31/2021,mac and cheese,10.00,9,clear-Tina-no tip
8624,08/31/2021,French Fries,3.50,3,clear-Marcus-tip
8625,08/31/2021,nachos,9.00,18,rainy-Sydney-tip
8626,08/31/2021,macaroni,10.00,38,rainy-Sydney-tip
8627,08/31/2021,nachos,9.00,5,rainy-Richie-tip
8628,08/31/2021,nachos,9.00,12,clear-Sydney-tip
8629,08/31/2021,okra,7.50,38,rainy-Sydney-tip
8630,08/31/2021,nachoes,9.00,4,clear-Carmen-tip
8631,08/31/2021,nachoes,9.00,39,clear-Sydney-
8632,08/31/2021,nachoes,9.00,20,clear-Tina-tip
8633,08/31/2021,nachos,9.00,9,clear-Tina-tip
8634,08/31/2021,fries,3.50,1,clear-Marcus-tip
8635,08/31/2021,fries,3.50,6,clear-Sydney-
8636,08/31/2021,nachoes,9.00,29,clear-Sydney-tip
8637,08/31/2021,nachos,9.00,29,clear-Carmen-tip
8638,08/31/2021,FRIES,3.50,18,rainy-Tina-tip
8639,08/31/2021,cheesy mac,10.00,3,clear-Sydney-
8640,08/31/2021,okra,7.50,20,clear-Carmen-no tip
8641,08/31/2021,nachos,9.00,7,clear-Sydney-tip
8642,08/31/2021,cheesy mac,10.00,3,clear-Richie-no tip
8643,08/31/2021,fries,3.50,37,clear-Carmen-tip
8644,08/31/2021,French fries,3.50,2,rainy-Tina-no tip
8645,08/31/2021,FRIES,3.50,3,clear-Richie-no tip
8646,08/31/2021,mac and cheese,10.00,3,rainy-Marcus-tip
8647,08/31/2021,nachos,9.00,18,rainy-Marcus-tip
8648,08/31/2021,fries,3.50,33,clear-Tina-tip
8649,08/31/2021,cheesy mac,10.00,7,clear-Sydney-tip
8650,08/31/2021,okra,7.50,45,clear-Marcus-tip
8651,08/31/2021,French Fries,3.50,10,rainy-Tina-tip
8652,08/31/2021,nachoes,9.00,7,clear-Richie-tip
8653,08/31/2021,fries,3.50,15,clear-Sydney-no tip
8654,08/31/2021,mac and cheese,10.00,1,clear-Richie-tip
8655,08/31/2021,Okra,7.50,2,rainy-Sydney-tip
8656,08/31/2021,Okra,7.50,21,clear-Sydney-tip
8657,08/31/2021,nachoes,9.00,22,clear-Sydney-tip
8658,08/31/2021,nachos,9.00,8,rainy-Richie-tip
8659,08/31/2021,nachoes,9.00,19,clear-Carmen-tip
8660,08/31/2021,French fries,3.50,9,rainy-Richie-no tip
8661,08/31/2021,okra,7.50,18,clear-Marcus-no tip
8662,08/31/2021,nachos,9.00,5,clear-Richie-
8663,08/31/2021,nachos,9.00,1,clear-Richie-tip
8664,08/31/2021,fries,3.50,20,clear-Marcus-tip
8665,08/31/2021,macaroni,10.00,11,clear-Tina-tip
8666,08/31/2021,FRIES,3.50,10,clear-Sydney-tip
8667,08/31/2021,nachos,9.00,39,clear-Carmen-no tip
8668,08/31/2021,nachoes,9.00,30,rainy-Sydney-tip
8669,08/31/2021,macaroni,10.00,44,clear-Sydney-tip
8670,08/31/2021,nachos,9.00,17,clear-Sydney-no tip
8671,08/31/2021,mac and cheese,10.00,26,clear-Marcus-tip
8672,08/31/2021,nachos,9.00,5,rainy-Tina-no tip
8673,08/31/2021,nachos,9.00,15,clear-Sydney-tip
8674,08/31/2021,nachoes,9.00,8,clear-Richie-tip
8675,08/31/2021,macaroni,10.00,38,rainy-Sydney-tip
8676,08/31/2021,Okra,7.50,25,clear-Richie-tip
8677,08/31/2021,French fries,3.50,6,clear-Sydney-tip
8678,08/31/2021,FRIES,3.50,13,clear-Sydney-tip
8679,08/31/2021,nachos,9.00,40,clear-Richie-tip
8680,08/31/2021,mac and cheese,10.00,33,clear-Richie-tip
8681,08/31/2021,cheesy mac,10.00,10,clear-Sydney-
8682,08/31/2021,French fries,3.50,4,clear-Sydney-
8683,08/31/2021,fries,3.50,19,rainy-Carmen-tip
8684,08/31/2021,nachos,9.00,17,rainy-Sydney-no tip
8685,08/31/2021,nachos,9.00,17,clear-Tina-
8686,08/31/2021,nachos,9.00,1,clear-Sydney-no tip
8687,08/31/2021,mac and cheese,10.00,14,rainy-Carmen-tip
8688,08/31/2021,nachos,9.00,1,rainy-Sydney-tip
8689,08/31/2021,fries,3.50,30,clear-Sydney-tip
8690,08/31/2021,mac and cheese,10.00,23,rainy-Sydney-tip
8691,08/31/2021,nachos,9.00,25,rainy-Richie-no tip
8692,08/31/2021,OKRA,7.50,35,clear-Sydney-
8693,08/31/2021,nachoes,9.00,18,rainy-Sydney-tip
8694,08/31/2021,nachos,9.00,1,rainy-Sydney-
8695,08/31/2021,FRIES,3.50,10,clear-Richie-tip
8696,08/31/2021,FRIES,3.50,41,clear-Sydney-no tip
8697,08/31/2021,fries,3.50,2,rainy-Richie-tip
8698,08/31/2021,nachos,9.00,10,clear-Richie-tip
8699,08/31/2021,nachos,9.00,1,clear-Richie-tip
8700,08/31/2021,fries,3.50,25,clear-Carmen-tip
8701,08/31/2021,nachos,9.00,8,rainy-Carmen-tip
8702,08/31/2021,cheesy mac,10.00,19,clear-Sydney-tip
8703,08/31/2021,French fries,3.50,12,clear-Tina-tip
8704,08/31/2021,mac-n-cheese,10.00,14,rainy-Sydney-tip
8705,08/31/2021,FRIES,3.50,16,clear-Carmen-tip
8706,08/31/2021,mac-n-cheese,10.00,19,clear-Tina-tip
8707,08/31/2021,French Fries,3.50,12,clear-Richie-tip
8708,08/31/2021,nachos,9.00,11,rainy-Marcus-tip
8709,08/31/2021,macaroni,10.00,3,clear-Sydney-tip
8710,08/31/2021,cheesy mac,10.00,24,rainy-Sydney-tip
8711,08/31/2021,fries,3.50,7,clear-Richie-tip
8712,08/31/2021,macaroni,10.00,32,rainy-Carmen-no tip
8713,08/31/2021,mac and cheese,10.00,6,clear-Tina-tip
8714,08/31/2021,French fries,3.50,41,clear-Carmen-tip
8715,08/31/2021,fries,3.50,43,rainy-Sydney-tip
8716,08/31/2021,okra,7.50,4,clear-Richie-tip
8717,08/31/2021,nachos,9.00,28,rainy-Sydney-no tip
8718,08/31/2021,nachos,9.00,20,rainy-Richie-no tip
8719,08/31/2021,French Fries,3.50,9,clear-Sydney-tip
8720,08/31/2021,fries,3.50,3,rainy-Marcus-no tip
8721,08/31/2021,fries,3.50,19,clear-Carmen-tip
8722,08/31/2021,fries,3.50,14,clear-Sydney-
8723,08/31/2021,French fries,3.50,17,clear-Marcus-tip
8724,08/31/2021,nachos,9.00,2,clear-Sydney-no tip
8725,08/31/2021,macaroni,10.00,19,clear-Marcus-no tip
8726,08/31/2021,mac-n-cheese,10.00,35,rainy-Richie-tip
8727,08/31/2021,French Fries,3.50,10,clear-Marcus-tip
8728,08/31/2021,French Fries,3.50,18,rainy-Tina-no tip
8729,08/31/2021,nachos,9.00,6,rainy-Marcus-tip
8730,08/31/2021,okra,7.50,27,rainy-Carmen-tip
8731,08/31/2021,nachoes,9.00,4,rainy-Richie-tip
8732,08/31/2021,nachos,9.00,27,clear-Tina-tip
8733,08/31/2021,nachos,9.00,8,rainy-Sydney-tip
8734,08/31/2021,nachos,9.00,13,clear-Carmen-tip
8735,08/31/2021,nachoes,9.00,1,clear-Tina-tip
8736,08/31/2021,French Fries,3.50,14,clear-Sydney-tip
8737,08/31/2021,French Fries,3.50,19,clear-Sydney-no tip
8738,08/31/2021,mac-n-cheese,10.00,6,clear-Carmen-no tip
8739,08/31/2021,fries,3.50,10,clear-Tina-tip
8740,08/31/2021,nachos,9.00,17,clear-Sydney-tip
8741,08/31/2021,nachos,9.00,10,clear-Richie-tip
8742,08/31/2021,FRIES,3.50,6,clear-Sydney-tip
8743,08/31/2021,nachoes,9.00,37,clear-Sydney-tip
8744,08/31/2021,nachos,9.00,5,clear-Carmen-
8745,08/31/2021,nachos,9.00,6,rainy-Marcus-tip
8746,08/31/2021,nachos,9.00,5,rainy-Carmen-tip
8747,08/31/2021,nachos,9.00,6,rainy-Carmen-tip
8748,08/31/2021,French fries,3.50,20,clear-Sydney-tip
8749,08/31/2021,nachos,9.00,3,rainy-Tina-tip
8750,08/31/2021,okra,7.50,26,rainy-Richie-tip
8751,08/31/2021,FRIES,3.50,40,clear-Tina-tip
8752,08/31/2021,fries,3.50,17,clear-Marcus-tip
8753,08/31/2021,FRIES,3.50,25,clear-Tina-no tip
8754,08/31/2021,FRIES,3.50,5,clear-Sydney-tip
8755,08/31/2021,nachos,9.00,18,clear-Marcus-tip
8756,08/31/2021,cheesy mac,10.00,34,clear-Marcus-tip
8757,08/31/2021,nachos,9.00,31,clear-Tina-tip
8758,08/31/2021,fries,3.50,13,clear-Richie-no tip
8759,08/31/2021,cheesy mac,10.00,16,rainy-Richie-tip
8760,08/31/2021,nachoes,9.00,8,clear-Sydney-tip
8761,08/31/2021,French Fries,3.50,28,clear-Richie-no tip
8762,08/31/2021,mac-n-cheese,10.00,13,rainy-Carmen-no tip
8763,08/31/2021,nachos,9.00,28,clear-Carmen-no tip
8764,08/31/2021,French fries,3.50,35,clear-Tina-tip
8765,08/31/2021,French Fries,3.50,11,clear-Tina-tip
8766,08/31/2021,nachoes,9.00,24,rainy-Sydney-no tip
8767,08/31/2021,French Fries,3.50,22,rainy-Sydney-tip
8768,08/31/2021,French Fries,3.50,12,clear-Tina-tip
8769,08/31/2021,mac-n-cheese,10.00,17,clear-Sydney-no tip
8770,08/31/2021,macaroni,10.00,2,rainy-Tina-tip
8771,08/31/2021,mac-n-cheese,10.00,33,rainy-Marcus-tip
8772,08/31/2021,nachos,9.00,13,clear-Richie-tip
8773,08/31/2021,nachos,9.00,8,clear-Richie-tip
8774,08/31/2021,nachoes,9.00,12,rainy-Carmen-
8775,08/31/2021,fries,3.50,10,clear-Tina-tip
8776,08/31/2021,FRIES,3.50,12,clear-Sydney-tip
8777,08/31/2021,fries,3.50,21,clear-Sydney-
8778,08/31/2021,nachos,9.00,8,rainy-Carmen-tip
8779,08/31/2021,nachos,9.00,36,rainy-Tina-no tip
8780,08/31/2021,FRIES,3.50,44,clear-Marcus-tip
8781,08/31/2021,okra,7.50,13,clear-Marcus-no tip
8782,08/31/2021,French fries,3.50,28,rainy-Carmen-tip
8783,08/31/2021,nachos,9.00,8,clear-Marcus-tip
8784,08/31/2021,nachos,9.00,12,clear-Sydney-no tip
8785,08/31/2021,nachos,9.00,39,clear-Richie-
8786,08/31/2021,mac and cheese,10.00,16,rainy-Carmen-
8787,08/31/2021,fries,3.50,15,rainy-Sydney-tip
8788,08/31/2021,FRIES,3.50,15,clear-Sydney-tip
8789,08/31/2021,fries,3.50,12,rainy-Tina-
8790,08/31/2021,okra,7.50,8,rainy-Richie-no tip
8791,08/31/2021,Okra,7.50,17,clear-Carmen-tip
8792,08/31/2021,nachos,9.00,25,clear-Sydney-no tip
8793,08/31/2021,macaroni,10.00,2,rainy-Tina-no tip
8794,08/31/2021,macaroni,10.00,41,clear-Richie-tip
8795,08/31/2021,fries,3.50,12,clear-Sydney-tip
8796,08/31/2021,nachos,9.00,16,clear-Richie-tip
8797,08/31/2021,macaroni,10.00,6,clear-Sydney-tip
8798,08/31/2021,French Fries,3.50,15,clear-Tina-no tip
8799,08/31/2021,nachos,9.00,2,clear-Tina-
8800,08/31/2021,mac-n-cheese,10.00,38,clear-Carmen-
8801,08/31/2021,nachos,9.00,37,clear-Carmen-tip
8802,08/31/2021,mac and cheese,10.00,35,clear-Richie-tip
8803,08/31/2021,French fries,3.50,20,rainy-Sydney-tip
8804,08/31/2021,macaroni,10.00,44,clear-Sydney-
8805,08/31/2021,nachoes,9.00,10,clear-Carmen-no tip
8806,08/31/2021,nachoes,9.00,11,clear-Marcus-tip
8807,08/31/2021,nachos,9.00,28,rainy-Carmen-no tip
8808,08/31/2021,mac-n-cheese,10.00,3,clear-Tina-tip
8809,08/31/2021,macaroni,10.00,10,clear-Sydney-no tip
8810,08/31/2021,cheesy mac,10.00,11,clear-Carmen-tip
8811,08/31/2021,Okra,7.50,40,clear-Tina-
8812,08/31/2021,mac-n-cheese,10.00,28,clear-Marcus-tip
8813,08/31/2021,FRIES,3.50,34,rainy-Sydney-tip
8814,08/31/2021,mac and cheese,10.00,25,clear-Tina-tip
8815,08/31/2021,fries,3.50,4,clear-Richie-tip
8816,08/31/2021,fries,3.50,4,clear-Sydney-tip
8817,08/31/2021,French Fries,3.50,5,rainy-Marcus-tip
8818,08/31/2021,fries,3.50,5,clear-Sydney-tip
8819,08/31/2021,fries,3.50,19,clear-Richie-tip
8820,08/31/2021,nachos,9.00,27,clear-Tina-tip
8821,08/31/2021,nachos,9.00,42,rainy-Carmen-no tip
8822,08/31/2021,nachos,9.00,28,rainy-Sydney-tip
8823,08/31/2021,French fries,3.50,15,clear-Sydney-tip
8824,08/31/2021,nachos,9.00,2,clear-Sydney-tip
8825,08/31/2021,French fries,3.50,16,clear-Sydney-tip
8826,08/31/2021,nachos,9.00,13,clear-Marcus-tip
8827,08/31/2021,French Fries,3.50,3,rainy-Tina-
8828,08/31/2021,nachoes,9.00,23,rainy-Sydney-tip
8829,08/31/2021,Okra,7.50,16,rainy-Marcus-tip
8830,08/31/2021,cheesy mac,10.00,38,clear-Carmen-tip
8831,08/31/2021,mac-n-cheese,10.00,19,clear-Tina-tip
8832,08/31/2021,nachos,9.00,45,clear-Tina-tip
8833,08/31/2021,FRIES,3.50,12,clear-Sydney-tip
8834,08/31/2021,nachoes,9.00,20,rainy-Marcus-tip
8835,08/31/2021,macaroni,10.00,37,rainy-Sydney-
8836,08/31/2021,French fries,3.50,46,rainy-Carmen-
8837,08/31/2021,cheesy mac,10.00,8,clear-Sydney-tip
8838,08/31/2021,fries,3.50,12,rainy-Carmen-tip
8839,08/31/2021,mac and cheese,10.00,14,rainy-Sydney-tip
8840,08/31/2021,French fries,3.50,3,clear-Richie-tip
8841,08/31/2021,French fries,3.50,32,rainy-Marcus-
8842,08/31/2021,nachoes,9.00,42,rainy-Sydney-tip
8843,08/31/2021,mac and cheese,10.00,11,clear-Marcus-tip
8844,08/31/2021,mac and cheese,10.00,33,clear-Marcus-tip
8845,08/31/2021,cheesy mac,10.00,30,rainy-Tina-tip
8846,08/31/2021,fries,3.50,3,clear-Tina-no tip
8847,08/31/2021,nachos,9.00,13,clear-Marcus-tip
8848,08/31/2021,macaroni,10.00,32,clear-Carmen-tip
8849,08/31/2021,nachos,9.00,17,rainy-Tina-tip
8850,08/31/2021,mac-n-cheese,10.00,45,clear-Marcus-tip
8851,08/31/2021,cheesy mac,10.00,16,clear-Sydney-no tip
8852,08/31/2021,fries,3.50,6,clear-Tina-tip
8853,08/31/2021,mac-n-cheese,10.00,7,rainy-Sydney-
8854,08/31/2021,nachos,9.00,2,clear-Tina-no tip
8855,08/31/2021,FRIES,3.50,12,rainy-Sydney-
8856,08/31/2021,French Fries,3.50,19,rainy-Sydney-
8857,08/31/2021,fries,3.50,22,clear-Richie-tip
8858,08/31/2021,okra,7.50,2,clear-Richie-tip
8859,08/31/2021,macaroni,10.00,32,rainy-Sydney-tip
8860,08/31/2021,FRIES,3.50,12,rainy-Sydney-no tip
8861,08/31/2021,okra,7.50,8,clear-Richie-no tip
8862,08/31/2021,nachos,9.00,1,rainy-Carmen-
8863,08/31/2021,French Fries,3.50,20,clear-Sydney-tip
8864,08/31/2021,nachos,9.00,42,rainy-Sydney-tip
8865,08/31/2021,FRIES,3.50,1,clear-Sydney-tip
8866,08/31/2021,okra,7.50,14,clear-Marcus-tip
8867,08/31/2021,FRIES,3.50,24,clear-Carmen-no tip
8868,08/31/2021,mac and cheese,10.00,4,clear-Tina-tip
8869,08/31/2021,okra,7.50,29,clear-Tina-
8870,08/31/2021,fries,3.50,3,clear-Marcus-tip
8871,08/31/2021,mac and cheese,10.00,20,rainy-Carmen-
8872,08/31/2021,mac-n-cheese,10.00,7,rainy-Sydney-tip
8873,08/31/2021,French fries,3.50,24,clear-Sydney-no tip
8874,08/31/2021,cheesy mac,10.00,25,rainy-Carmen-tip
8875,08/31/2021,mac and cheese,10.00,25,clear-Marcus-tip
8876,08/31/2021,fries,3.50,25,clear-Richie-no tip
8877,08/31/2021,mac and cheese,10.00,24,clear-Richie-tip
8878,08/31/2021,mac and cheese,10.00,14,clear-Carmen-tip
8879,08/31/2021,French Fries,3.50,6,rainy-Tina-
8880,08/31/2021,mac and cheese,10.00,20,clear-Carmen-tip
8881,08/31/2021,French fries,3.50,13,clear-Tina-tip
8882,08/31/2021,macaroni,10.00,6,rainy-Marcus-tip
8883,08/31/2021,French Fries,3.50,45,rainy-Richie-tip
8884,08/31/2021,nachos,9.00,19,clear-Marcus-no tip
8885,08/31/2021,French fries,3.50,43,rainy-Carmen-tip
8886,08/31/2021,French fries,3.50,18,rainy-Carmen-tip
8887,08/31/2021,nachos,9.00,4,clear-Sydney-tip
8888,08/31/2021,FRIES,3.50,20,rainy-Sydney-tip
8889,08/31/2021,French fries,3.50,3,clear-Carmen-tip
8890,08/31/2021,okra,7.50,17,rainy-Marcus-no tip
8891,08/31/2021,okra,7.50,24,clear-Sydney-tip
8892,08/31/2021,mac-n-cheese,10.00,45,clear-Sydney-tip
8893,08/31/2021,nachos,9.00,36,rainy-Sydney-no tip
8894,08/31/2021,nachos,9.00,19,rainy-Richie-tip
8895,08/31/2021,okra,7.50,15,clear-Carmen-
8896,08/31/2021,French fries,3.50,3,clear-Tina-
8897,08/31/2021,OKRA,7.50,15,clear-Sydney-tip
8898,08/31/2021,French fries,3.50,32,rainy-Richie-tip
8899,08/31/2021,French Fries,3.50,14,rainy-Sydney-tip
8900,08/31/2021,FRIES,3.50,14,clear-Sydney-tip
8901,08/31/2021,French fries,3.50,22,clear-Richie-
8902,08/31/2021,macaroni,10.00,6,clear-Tina-no tip
8903,08/31/2021,nachos,9.00,11,rainy-Tina-no tip
8904,08/31/2021,fries,3.50,1,clear-Tina-tip
8905,08/31/2021,Okra,7.50,12,rainy-Marcus-
8906,08/31/2021,fries,3.50,35,rainy-Carmen-tip
8907,08/31/2021,nachos,9.00,20,rainy-Richie-tip
8908,08/31/2021,fries,3.50,4,rainy-Tina-tip
8909,08/31/2021,French fries,3.50,46,rainy-Marcus-tip
8910,08/31/2021,French Fries,3.50,6,clear-Sydney-tip
8911,08/31/2021,French Fries,3.50,15,rainy-Richie-tip
8912,08/31/2021,Okra,7.50,11,rainy-Richie-tip
8913,08/31/2021,FRIES,3.50,29,clear-Tina-tip
8914,08/31/2021,FRIES,3.50,26,clear-Richie-
8915,08/31/2021,French Fries,3.50,21,rainy-Sydney-no tip
8916,08/31/2021,fries,3.50,24,rainy-Carmen-tip
8917,08/31/2021,okra,7.50,43,rainy-Richie-tip
8918,08/31/2021,FRIES,3.50,20,clear-Richie-tip
8919,08/31/2021,nachos,9.00,42,rainy-Marcus-
8920,08/31/2021,French Fries,3.50,35,rainy-Sydney-tip
8921,08/31/2021,FRIES,3.50,30,clear-Marcus-tip
8922,08/31/2021,nachos,9.00,16,clear-Richie-tip
8923,08/31/2021,French fries,3.50,10,rainy-Sydney-tip
8924,08/31/2021,French fries,3.50,3,clear-Sydney-tip
8925,08/31/2021,mac and cheese,10.00,30,clear-Sydney-tip
8926,08/31/2021,nachos,9.00,20,clear-Tina-tip
8927,08/31/2021,mac and cheese,10.00,28,rainy-Tina-no tip
8928,08/31/2021,nachoes,9.00,5,rainy-Tina-tip
8929,08/31/2021,cheesy mac,10.00,7,rainy-Sydney-no tip
8930,08/31/2021,French Fries,3.50,34,clear-Sydney-no tip
8931,08/31/2021,French Fries,3.50,4,clear-Sydney-tip
8932,08/31/2021,nachos,9.00,13,clear-Sydney-tip
8933,08/31/2021,okra,7.50,26,rainy-Sydney-tip
8934,08/31/2021,macaroni,10.00,6,clear-Sydney-tip
8935,08/31/2021,cheesy mac,10.00,2,clear-Carmen-tip
8936,08/31/2021,okra,7.50,16,rainy-Marcus-tip
8937,08/31/2021,okra,7.50,39,clear-Tina-tip
8938,08/31/2021,nachos,9.00,40,rainy-Richie-tip
8939,08/31/2021,FRIES,3.50,7,clear-Sydney-tip
8940,08/31/2021,FRIES,3.50,4,clear-Sydney-
8941,08/31/2021,nachos,9.00,13,clear-Marcus-tip
8942,08/31/2021,okra,7.50,13,rainy-Richie-no tip
8943,08/31/2021,nachos,9.00,17,clear-Richie-tip
8944,08/31/2021,cheesy mac,10.00,42,clear-Marcus-tip
8945,08/31/2021,French fries,3.50,13,rainy-Sydney-tip
8946,08/31/2021,okra,7.50,15,clear-Carmen-
8947,08/31/2021,French fries,3.50,43,clear-Sydney-tip
8948,08/31/2021,nachos,9.00,13,rainy-Richie-tip
8949,08/31/2021,French fries,3.50,10,clear-Tina-
8950,08/31/2021,nachos,9.00,26,clear-Richie-tip
8951,08/31/2021,okra,7.50,20,clear-Tina-tip
8952,08/31/2021,fries,3.50,2,clear-Richie-tip
8953,08/31/2021,French fries,3.50,21,rainy-Richie-
8954,08/31/2021,nachos,9.00,1,rainy-Sydney-tip
8955,08/31/2021,mac-n-cheese,10.00,34,clear-Sydney-no tip
8956,08/31/2021,macaroni,10.00,25,clear-Sydney-no tip
8957,08/31/2021,French fries,3.50,29,clear-Marcus-no tip
8958,08/31/2021,cheesy mac,10.00,4,clear-Sydney-no tip
8959,08/31/2021,FRIES,3.50,2,rainy-Carmen-tip
8960,08/31/2021,mac-n-cheese,10.00,14,clear-Carmen-tip
8961,08/31/2021,fries,3.50,5,clear-Carmen-tip
8962,08/31/2021,okra,7.50,7,rainy-Sydney-no tip
8963,08/31/2021,macaroni,10.00,44,rainy-Sydney-
8964,08/31/2021,fries,3.50,21,clear-Richie-no tip
8965,08/31/2021,cheesy mac,10.00,12,rainy-Richie-
8966,08/31/2021,nachos,9.00,13,rainy-Tina-tip
8967,08/31/2021,nachos,9.00,30,clear-Carmen-tip
8968,08/31/2021,nachos,9.00,32,clear-Richie-tip
8969,08/31/2021,macaroni,10.00,16,clear-Carmen-tip
8970,08/31/2021,FRIES,3.50,1,rainy-Tina-
8971,08/31/2021,nachos,9.00,2,clear-Sydney-tip
8972,08/31/2021,nachos,9.00,15,clear-Richie-tip
8973,08/31/2021,okra,7.50,42,rainy-Carmen-no tip
8974,08/31/2021,nachos,9.00,17,clear-Marcus-tip
8975,08/31/2021,fries,3.50,45,clear-Sydney-no tip
8976,08/31/2021,FRIES,3.50,19,clear-Tina-tip
8977,08/31/2021,mac-n-cheese,10.00,5,clear-Sydney-no tip
8978,08/31/2021,nachos,9.00,21,rainy-Sydney-tip
8979,08/31/2021,cheesy mac,10.00,9,rainy-Carmen-
8980,08/31/2021,fries,3.50,18,clear-Marcus-
8981,08/31/2021,cheesy mac,10.00,18,clear-Carmen-tip
8982,08/31/2021,nachos,9.00,6,clear-Richie-
8983,08/31/2021,nachos,9.00,1,clear-Richie-tip
8984,08/31/2021,nachos,9.00,29,clear-Sydney-tip
8985,08/31/2021,mac-n-cheese,10.00,15,rainy-Sydney-tip
8986,08/31/2021,FRIES,3.50,19,rainy-Sydney-tip
8987,08/31/2021,French fries,3.50,13,clear-Richie-tip
8988,08/31/2021,nachos,9.00,41,clear-Tina-tip
8989,08/31/2021,nachoes,9.00,1,clear-Carmen-
8990,08/31/2021,Okra,7.50,30,clear-Tina-tip
8991,08/31/2021,FRIES,3.50,2,clear-Sydney-tip
8992,08/31/2021,nachos,9.00,14,clear-Carmen-tip
8993,08/31/2021,FRIES,3.50,3,clear-Sydney-tip
8994,08/31/2021,macaroni,10.00,14,clear-Marcus-
8995,08/31/2021,French fries,3.50,17,clear-Carmen-no tip
8996,08/31/2021,FRIES,3.50,12,clear-Tina-tip
8997,08/31/2021,nachos,9.00,3,clear-Carmen-tip
8998,08/31/2021,nachos,9.00,1,rainy-Sydney-tip
8999,08/31/2021,okra,7.50,19,clear-Richie-tip
9000,08/31/2021,nachoes,9.00,5,clear-Richie-tip
9001,08/31/2021,mac and cheese,10.00,19,clear-Marcus-tip
9002,08/31/2021,mac-n-cheese,10.00,19,clear-Marcus-tip
9003,08/31/2021,mac-n-cheese,10.00,2,clear-Sydney-
9004,08/31/2021,mac-n-cheese,10.00,34,clear-Richie-tip
9005,08/31/2021,nachoes,9.00,10,clear-Sydney-tip
9006,08/31/2021,nachos,9.00,33,clear-Tina-tip
9007,08/31/2021,French fries,3.50,7,rainy-Carmen-no tip
9008,08/31/2021,nachoes,9.00,1,clear-Sydney-tip
9009,08/31/2021,nachos,9.00,31,rainy-Sydney-tip
9010,08/31/2021,nachoes,9.00,7,clear-Tina-tip
9011,08/31/2021,nachoes,9.00,10,clear-Sydney-
9012,08/31/2021,French fries,3.50,32,clear-Marcus-tip
9013,08/31/2021,French Fries,3.50,7,clear-Sydney-tip
9014,08/31/2021,fries,3.50,45,clear-Richie-
9015,08/31/2021,cheesy mac,10.00,35,clear-Sydney-no tip
9016,08/31/2021,nachos,9.00,6,clear-Carmen-tip
9017,08/31/2021,French Fries,3.50,6,rainy-Sydney-no tip
9018,08/31/2021,fries,3.50,9,clear-Sydney-tip
9019,08/31/2021,mac-n-cheese,10.00,31,clear-Richie-tip
9020,08/31/2021,fries,3.50,24,clear-Tina-tip
9021,08/31/2021,cheesy mac,10.00,3,rainy-Tina-tip
9022,08/31/2021,nachos,9.00,26,clear-Sydney-tip
9023,08/31/2021,French fries,3.50,35,clear-Sydney-tip
9024,08/31/2021,mac and cheese,10.00,5,clear-Richie-
9025,08/31/2021,nachoes,9.00,36,rainy-Marcus-no tip
9026,08/31/2021,nachos,9.00,10,clear-Tina-tip
9027,08/31/2021,nachos,9.00,20,rainy-Marcus-tip
9028,08/31/2021,cheesy mac,10.00,18,clear-Marcus-tip
9029,08/31/2021,fries,3.50,19,rainy-Marcus-tip
9030,08/31/2021,nachoes,9.00,9,rainy-Tina-tip
9031,08/31/2021,FRIES,3.50,8,clear-Sydney-
9032,08/31/2021,FRIES,3.50,40,clear-Carmen-no tip
9033,08/31/2021,nachoes,9.00,30,rainy-Marcus-tip
9034,08/31/2021,Okra,7.50,20,rainy-Tina-tip
9035,08/31/2021,nachos,9.00,15,clear-Tina-
9036,08/31/2021,nachos,9.00,16,rainy-Tina-
9037,08/31/2021,nachoes,9.00,4,clear-Richie-no tip
9038,08/31/2021,fries,3.50,18,rainy-Sydney-no tip
9039,08/31/2021,fries,3.50,41,clear-Carmen-tip
9040,08/31/2021,mac-n-cheese,10.00,20,rainy-Carmen-tip
9041,08/31/2021,nachos,9.00,38,rainy-Tina-tip
9042,08/31/2021,nachos,9.00,16,rainy-Marcus-tip
9043,08/31/2021,nachos,9.00,1,clear-Marcus-
9044,08/31/2021,French fries,3.50,12,clear-Richie-tip
9045,08/31/2021,French fries,3.50,46,rainy-Marcus-tip
9046,08/31/2021,nachos,9.00,6,rainy-Marcus-tip
9047,08/31/2021,French fries,3.50,20,clear-Richie-tip
9048,08/31/2021,French Fries,3.50,41,clear-Carmen-tip
9049,08/31/2021,French fries,3.50,39,clear-Carmen-
9050,08/31/2021,macaroni,10.00,2,clear-Tina-tip
9051,08/31/2021,nachos,9.00,16,clear-Sydney-no tip
9052,08/31/2021,nachoes,9.00,16,clear-Sydney-no tip
9053,08/31/2021,French Fries,3.50,6,clear-Tina-tip
9054,08/31/2021,fries,3.50,23,rainy-Marcus-tip
9055,08/31/2021,French fries,3.50,8,rainy-Marcus-tip
9056,08/31/2021,nachos,9.00,19,clear-Carmen-tip
9057,08/31/2021,fries,3.50,13,clear-Sydney-tip
9058,08/31/2021,French fries,3.50,4,clear-Marcus-tip
9059,08/31/2021,fries,3.50,19,clear-Richie-tip
9060,08/31/2021,FRIES,3.50,5,clear-Sydney-tip
9061,08/31/2021,FRIES,3.50,1,clear-Tina-tip
